idFormulario1;numEjemplarF1;fecha;esHospedaje;idMacrozona;idZonaGrupo;idCoordinador;idSupervisor;idAtractor;clave catastral;referencia;idNovedad
14498;16410;02/04/2020;false;2;7;2;1;1;5.04E+16;CALLE BOYACA Y CASA NO.1-66;Otra
14499;16411;02/04/2020;false;2;7;2;1;1;5.04E+16;CALLE BOYACA Y MARIANO CUEVA. CASA S/N;Otra
14500;16412;02/04/2020;false;2;7;2;1;1;5.04E+16;TOMAS DE HERES, CASA NO. 4-29;Otra
14501;16413;02/04/2020;false;2;7;2;1;1;5.04E+16;TOMAS DE HERES, CASA NO.4-47;Otra
14502;16414;02/04/2020;false;2;7;2;1;1;5.04E+16;TOMAS DE HERE, CASA S/N;Otra
14503;16415;02/04/2020;false;2;7;2;1;1;5.04E+16;TOMAS DE HERES, CASA S/N;Otra
14504;16416;02/04/2020;false;1;6;1;1;1;5.04E+16;"TOMAS DE HERES, CASA S/N
";Otra
14505;16417;02/04/2020;false;1;6;1;1;1;5.04E+16;"TOMAS DE HERES, CASA S/N
";Otra
14506;16418;02/04/2020;false;1;6;1;1;1;5.04E+16;CALLE BOYACA, CASA N∂Ù«˜ 2-55;Otra
14507;16419;02/04/2020;false;1;6;1;1;1;5.04E+16;AV. PRESIDENT. LUIS CORDERO Y BOYACA, CASA S/N;Otra
14508;16420;02/04/2020;false;1;6;1;1;1;5.04E+16;AV. PRESIDENT. LUIS CORDERO, CASA N∂Ù«˜ 19-32;Otra
14509;16421;02/04/2020;false;1;6;1;1;1;5.04E+16;AV. PRESIDENT. LUIS CORDERO, CASA N∂Ù«˜ 19-30;Otra
14510;16422;02/04/2020;false;1;6;1;1;1;5.04E+16;PRESIDENTE LUIS CORDERO Y EUGENIO ESPEJO 9-20;Otra
14511;16423;02/04/2020;false;1;6;1;1;1;5.04E+16;EUGENIO ESPEJO Y HMNO MIGUEL, CASA 5-10;Otra
14512;16424;02/04/2020;false;1;6;1;1;1;5.04E+16;PDTE LUIS CORDERO, CASA N∂Ù«˜ 17-38;Otra
14513;16425;02/04/2020;false;1;6;1;1;1;5.04E+16;CALLE JUAN DE SALINAS, CASA N∂Ù«˜ 1-113}9;Otra
14514;16426;02/04/2020;false;1;6;1;1;1;5.04E+16;AV HEROES DE VERDEOLMA CASA N∂Ù«˜ 07-26;Otra
14515;16427;02/04/2020;false;1;6;1;1;1;5.04E+16;AV HEROES DE VERDEOLMA CASA N∂Ù«˜ 06-50;Otra
14516;16428;02/04/2020;false;1;6;1;1;1;5.04E+16;AV HEROES DE VERDEOLMA CASA N∂Ù«˜ 05-20;Otra
14517;16429;02/04/2020;false;1;6;1;1;1;5.04E+16;PRESIDENTE LUIS CORDERO Y EUGENIO ESPEJO 18-18;Otra
14518;16430;02/04/2020;false;1;6;1;1;1;5.04E+16;AV. PRESIDENTE LUIS CORDERO, CASA N∂Ù«˜17-17;Otra
14519;16431;02/04/2020;false;1;6;1;1;1;5.04E+16;FRANCISCO DE TAMARIZ, CASA N∂Ù«˜ 113;Otra
14520;16432;02/04/2020;false;1;6;1;1;1;5.04E+16;AV HEROES DE VERDELOMA, CASA S/N;Otra
14521;16433;02/04/2020;false;1;6;1;1;1;5.04E+16;HMNO MIGUEL Y EUGENIO ESPEJO CASA N∂Ù«˜19-08;Otra
14522;16434;02/04/2020;false;1;6;1;1;1;5.04E+16;CALLE EUGENIO ESPEJO CASA N∂Ù«˜ 4-114;Otra
14523;16435;02/04/2020;false;1;6;1;1;1;5.04E+16;CALLE BOYACA CASA N∂Ù«˜ 1-93;Otra
14524;16436;02/04/2020;false;1;6;1;1;1;5.04E+16;CALLE BOYACA CASA N∂Ù«˜ 1-47;Otra
14525;16437;02/04/2020;false;1;6;1;1;1;5.04E+16;CALLE EUGENIO ESPEJO, CASA N∂Ù«˜ 4-20;Otra
14526;16438;02/04/2020;false;1;6;1;1;1;5.04E+16;"CALLE FRANCISCO DE TAMARIZ, N∂Ù«˜2-33
";Otra
14527;16439;02/04/2020;false;1;6;1;1;1;5.04E+16;PADRE AGUIRRE, CASA S/N, PORTON NEGRO ;Otra
14528;16440;02/04/2020;false;1;6;1;1;1;5.04E+16;GENERAL TORRES, CASA N∂Ù«˜ 805;Otra
14529;16441;02/04/2020;false;1;6;1;1;1;5.04E+16;GENERAL TORRES, CASA S/N;Otra
14530;16442;02/04/2020;false;1;6;1;1;1;5.04E+16;GENERAL TORRES, CASA S/N;Otra
14531;16443;02/20/2020;false;1;6;1;1;1;5.04E+16;PADRE AGUIRRE 2-11;Otra
14532;16444;02/20/2020;false;1;6;1;1;1;2.02E+16;L-12;Otra
14537;16449;02/20/2020;false;1;6;1;1;1;2.02E+16;NICANOR MERCHAN -FINAL DE LA CUCHARA;Otra
14538;16450;02/20/2020;false;1;6;1;1;1;2.02E+16;L:5;Otra
14539;16451;02/20/2020;false;1;6;1;1;1;2.02E+16;NICANOR MERCHAN -FINAL DE LA CUCHARA;Otra
14540;16452;02/20/2020;false;1;6;1;1;1;2.02E+16;CALLE DE RETORNO POR LA AV. DE LAS AMERICAS;Otra
14541;16453;02/20/2020;false;1;6;1;1;1;2.02E+16;CORONEL HARRIS;Otra
14542;16454;02/20/2020;false;1;6;1;1;1;2.02E+16;S/N PORTON NEGRO;Otra
14543;16455;02/20/2020;false;1;6;1;1;1;2.02E+16;CORONEL HARRIS Y TARQUI ESQUINA;Otra
14544;16456;02/20/2020;false;1;6;1;1;1;2.02E+16;1/10/2024 0:00;Otra
14545;16457;02/20/2020;false;1;6;1;1;1;2.02E+16;L-14 S/N;Otra
14546;16458;02/20/2020;false;1;6;1;1;1;2.02E+16;TARQUI;Otra
14547;16459;02/20/2020;false;1;6;1;1;1;2.02E+16;19-27;Otra
14548;16460;02/20/2020;false;1;6;1;1;1;2.02E+16;TARQUI Y PEDRO LEON;Otra
14549;16461;02/20/2020;false;1;6;1;1;1;2.02E+16;17-25;Otra
14550;16462;02/20/2020;false;1;6;1;1;1;2.02E+16;17-17;Otra
14551;16463;02/20/2020;false;1;6;1;1;1;2.02E+16;19-26;Otra
14552;16464;02/20/2020;false;1;6;1;1;1;2.02E+16;19-81;Otra
14553;16465;02/20/2020;false;1;6;1;1;1;2.02E+16;1/9/2019 0:00;Otra
14554;16466;02/20/2020;false;1;6;1;1;1;2.02E+16;18-52;Otra
14555;16467;02/20/2020;false;1;6;1;1;1;2.02E+16;1/11/1950 0:00;Otra
14556;16468;02/20/2020;false;1;6;1;1;1;2.02E+16;1/8/1956 0:00;Otra
14557;16469;02/20/2020;false;1;6;1;1;1;2.02E+16;L:4;Otra
14558;16470;02/20/2020;false;1;6;1;1;1;2.02E+16;L-B;Otra
14559;16471;02/20/2020;false;1;6;1;1;1;2.02E+16;PEDRO LEON Y GENERAL TORRES;Otra
14560;16472;02/20/2020;false;1;6;1;1;1;2.02E+16;BOYACA 3-37;Otra
14561;16473;02/20/2020;false;1;6;1;1;1;2.02E+16;CORONEL FRANCISCO TAMARIZ Y HEROES DE VERDELOMA;Otra
14562;16474;02/20/2020;false;1;6;1;1;1;2.02E+16;17-17;Otra
14563;16475;02/20/2020;false;1;6;1;1;1;2.02E+16;1/8/1970 0:00;Otra
14564;16476;02/20/2020;false;1;6;1;1;1;2.02E+16;CASA S/N;Otra
14565;16477;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14566;16478;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14567;16479;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14568;16480;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14569;16481;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14570;16482;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14571;16483;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14572;16484;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14573;16485;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14574;16486;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14575;16487;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14576;16488;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14577;16489;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14578;16490;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14579;16491;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14580;16492;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14581;16493;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14582;16494;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14583;16495;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14584;16496;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14585;16497;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14586;16498;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14587;16499;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14588;16500;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14589;16501;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14590;16502;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14591;16503;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14592;16504;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14593;16505;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14594;16506;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14595;16507;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14596;16508;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14597;16509;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14598;16510;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14599;16511;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14600;16512;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14601;16513;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14602;16514;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14603;16515;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14604;16516;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14605;16517;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14606;16518;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14607;16519;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14608;16520;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14609;16521;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14610;16522;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14611;16523;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14612;16524;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14613;16525;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14614;16526;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14615;16527;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14616;16528;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14617;16529;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14618;16530;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14619;16531;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14620;16532;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14621;16533;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14622;16534;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14623;16535;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14624;16536;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14625;16537;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14626;16538;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14627;16539;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14628;16540;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14629;16541;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14630;16542;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14631;16543;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14632;16544;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14633;16545;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14634;16546;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14635;16547;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14636;16548;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14637;16549;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14638;16550;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14639;16551;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14640;16552;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14641;16553;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14642;16554;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14643;16555;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14644;16556;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14645;16557;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14646;16558;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14647;16559;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14648;16560;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14649;16561;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14650;16562;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14651;16563;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14652;16564;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14653;16565;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14654;16566;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14655;16567;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14656;16568;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14657;16569;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14658;16570;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14659;16571;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14660;16572;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14661;16573;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14662;16574;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14663;16575;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14664;16576;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14665;16577;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14666;16578;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14667;16579;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14668;16580;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14669;16581;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14670;16582;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14671;16583;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14672;16584;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14673;16585;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14674;16586;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14675;16587;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14676;16588;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14677;16589;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14678;16590;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14679;16591;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14680;16592;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14681;16593;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14682;16594;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14683;16595;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14684;16596;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14685;16597;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14686;16598;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14687;16599;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14688;16600;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14689;16601;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14690;16602;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14691;16603;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14692;16604;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14693;16605;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14694;16606;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14695;16607;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14696;16608;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14697;16609;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14698;16610;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14699;16611;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14700;16612;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14701;16613;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14702;16614;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14703;16615;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14704;16616;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14705;16617;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14706;16618;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14707;16619;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14708;16620;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14709;16621;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14710;16622;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14711;16623;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14712;16624;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14713;16625;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14714;16626;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14715;16627;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14716;16628;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14717;16629;02/13/2020;false;3;23;3;1;1;4.02E+16;calle sin nombre s/n;Otra
14718;16630;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14719;16631;02/13/2020;false;3;23;3;1;1;4.02E+15;calle sin nombre s/n;Otra
14720;16632;02/12/2020;false;1;1;1;1;1;2.02E+16;ATR«?∂ÅS DE CONSTRUVELEC;Otra
14721;16633;02/15/2020;false;1;6;1;1;1;2.02E+16;VIVIENDA;Otra
14722;16634;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle Carlos Rubira 3-15;Otra
14723;16635;02/04/2020;false;3;31;3;1;1;5.02E+16;Carlos Rubira  ;Otra
14724;16636;02/04/2020;false;3;31;3;1;1;5.02E+16;La Tomada Y Carlos Rubira;Otra
14725;16637;02/04/2020;false;3;31;3;1;1;5.02E+16;Inga Velez y la Tomada;Otra
14726;16638;02/04/2020;false;3;31;3;1;1;5.01E+15;Turuhuayco;Otra
14727;16639;02/04/2020;false;3;31;3;1;1;5.02E+16;Jose Ignacio Canelo ;Otra
14728;16640;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle Carlos Brito;Otra
14729;16641;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle Carlos Brito;Otra
14730;16642;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle Carlos Brito;Otra
14731;16643;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle de la Bocina 1-77;Otra
14732;16644;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle de la Bocina 1-05;Otra
14733;16645;02/04/2020;false;3;31;3;1;1;5.02E+15;Calle Combate de Sabun ;Otra
14734;16646;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle el Vencendor 2-20;Otra
14735;16647;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle el Vencendor;Otra
14736;16648;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle Aurelio Alvarado Serpentequi y Pasacalle ;Otra
14737;16649;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle Cuman«?∂ y Pasa Calle;Otra
14738;16650;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle Cuman«?∂ y Pasa Calle;Otra
14739;16651;02/04/2020;false;3;31;3;1;1;5.02E+16;Calle Cuman«?∂ y Pasa Calle;Otra
14740;16652;02/04/2020;false;3;31;3;1;1;5.02E+16;Avenida de las Americas y Calle SN;Otra
14741;16653;02/04/2020;false;3;31;3;1;1;5.02E+16;Luis Alberto Valencia;Otra
14742;16654;02/04/2020;false;3;31;3;1;1;5.02E+16;Safaddi y del Pasacalle;Otra
14743;16655;02/04/2020;false;3;31;3;1;1;5.02E+16;Safaddi y del Pasacalle;Otra
14744;16656;02/04/2020;false;3;31;3;1;1;5.02E+16;Turuhuayco;Otra
14745;16657;02/04/2020;false;3;31;3;1;1;5.02E+16;Turuhuayco;Otra
14746;16658;02/06/2020;false;1;1;1;1;1;6.01E+16;Via Lazareto (cerca al puente);Otra
14747;16659;02/06/2020;false;1;1;1;1;1;6.01E+16;Via Lazareto ;Otra
14748;16660;02/06/2020;false;1;1;1;1;1;6.01E+16;Via Lazareto;Otra
14749;16661;02/06/2020;false;1;1;1;1;1;6.01E+16;Via Lazareto;Otra
14750;16662;02/06/2020;false;1;1;1;1;1;6.01E+16;Via Lozareto y la Floresta;Otra
14751;16663;02/06/2020;false;1;1;1;1;1;6.01E+16;Calle la Floresta junto Andrea Stylos;Otra
14752;16664;02/06/2020;false;1;1;1;1;1;6.01E+15;No se localiza predio;Otra
14753;16665;02/06/2020;false;1;1;1;1;1;6.01E+16;Calle Romulo Gallegos;Otra
14754;16666;02/06/2020;false;1;1;1;1;1;6.01E+16;Calle el Retorno 2-09 junto del Rincon del Disfraz y camino a Lazareto;Otra
14755;16667;02/06/2020;false;1;1;1;1;1;6.01E+16;Camino a Lazareto;Otra
14756;16668;02/06/2020;false;1;1;1;1;1;6.01E+16;Calle Ayancay y Francisco Tamariz;Otra
14757;16669;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle Ayancay 2-110;Otra
14758;16670;02/06/2020;false;1;1;1;1;1;5.01E+15;Calle Yaupi y Benjamin Franklin;Otra
14759;16671;02/06/2020;false;1;1;1;1;1;6.01E+15;Calle Yaupi y Gay Lusac;Otra
14760;16672;02/06/2020;false;1;1;1;1;1;6.01E+14;Calle Volta;Otra
14761;16673;02/06/2020;false;1;1;1;1;1;6.01E+16;Calle Volta y Benjamin Franklin ;Otra
14762;16674;02/06/2020;false;1;1;1;1;1;6.01E+14;Calle tolameo;Otra
14763;16675;02/06/2020;false;1;1;1;1;1;6.01E+16;Calle Tolomeo;Otra
14764;16676;02/06/2020;false;1;1;1;1;1;5.01E+16;Pierre Curie y Ayancay;Otra
14765;16677;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle Yaupi y Colina de Cullca;Otra
14766;16678;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle Yaupi y SN;Otra
14767;16679;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle Ayancay y Francisco Tamariz Graham Bell diagonal tienda la Janeth;Otra
14768;16680;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle Pedro Franco y AV. Miraflores ;Otra
14769;16681;02/06/2020;false;1;1;1;1;1;5.01E+16;Av. Miraflores y SN;Otra
14770;16682;02/06/2020;false;1;1;1;1;1;5.01E+16;AV. Miraflores frente Juan Eljuri;Otra
14771;16683;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle la Floresta y Graha Bell;Otra
14772;16684;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle Graham Bell y la Floresta;Otra
14773;16685;02/06/2020;false;1;1;1;1;1;5.01E+16;Marie Curie y Roberto Goddard;Otra
14774;16686;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle Morse y Robeto Goddard;Otra
14775;16687;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle la Floresta entre Morse y AV. Miraflores;Otra
14776;16688;02/06/2020;false;1;1;1;1;1;5.01E+16;Calle Graham Bell;Otra
14777;16689;02/06/2020;false;1;1;1;1;1;6.01E+16;Calle Graham Bell;Otra
14778;16690;02/06/2020;false;1;1;1;1;1;1.41E+17;Calle de las Cocadas y Morocho junto Proeventas ;Otra
